route,lat,lon,genus,species,count
1832,30.613254,-96.33929,Peromyscus,leucopus,48
1832,30.613254,-96.33929,Reithrodontomys,fulvescens,16
1832,30.613254,-96.33929,Sigmodon,hispidus,224
1833,30.613254,-96.33929,Baiomys,taylori,39
1833,30.613254,-96.33929,Neotoma,floridana,38
1833,30.613254,-96.33929,Peromyscus,leucopus,9
1833,30.613254,-96.33929,Reithrodontomys,fulvescens,10
1833,30.613254,-96.33929,Sigmodon,hispidus,152
1834,49.115965,-81.364002,Microtus,chrotorrhinus,15
1834,49.115965,-81.364002,Microtus,pennsylvanicus,1
1834,49.115965,-81.364002,Myodes,gapperi,436
1834,49.115965,-81.364002,Peromyscus,maniculatus,256
1834,49.115965,-81.364002,Synaptomys,cooperi,6
1834,49.115965,-81.364002,Napaeozapus,insignis,13
1834,49.115965,-81.364002,Zapus,hudsonius,3
1834,49.115965,-81.364002,Mustela,erminea,3
1834,49.115965,-81.364002,Glaucomys,sabrinus,41
1834,49.115965,-81.364002,Tamias,striatus,19
1834,49.115965,-81.364002,Tamiasciurus,hudsonicus,73
1834,49.115965,-81.364002,Blarina,brevicauda,46
1834,49.115965,-81.364002,Sorex,arcticus,2
1834,49.115965,-81.364002,Sorex,cinereus,121
1834,49.115965,-81.364002,Sorex,fumeus,166
1834,49.115965,-81.364002,Sorex,hoyi,32
1835,49.115965,-81.364002,Microtus,chrotorrhinus,1
1835,49.115965,-81.364002,Microtus,pennsylvanicus,19
1835,49.115965,-81.364002,Myodes,gapperi,475
1835,49.115965,-81.364002,Peromyscus,maniculatus,14
1835,49.115965,-81.364002,Synaptomys,cooperi,110
1835,49.115965,-81.364002,Mustela,erminea,8
1835,49.115965,-81.364002,Glaucomys,sabrinus,14
1835,49.115965,-81.364002,Tamias,striatus,5
1835,49.115965,-81.364002,Tamiasciurus,hudsonicus,34
1835,49.115965,-81.364002,Blarina,brevicauda,15
1835,49.115965,-81.364002,Sorex,arcticus,3
1835,49.115965,-81.364002,Sorex,cinereus,249
1835,49.115965,-81.364002,Sorex,fumeus,41
1835,49.115965,-81.364002,Sorex,hoyi,21
1836,29.196425,-83.020005,Ochrotomys,nuttalli,33
1836,29.196425,-83.020005,Peromyscus,leucopus,5
1836,29.196425,-83.020005,Podomys,floridanus,26
1836,29.196425,-83.020005,Sigmodon,hispidus,6
1836,29.196425,-83.020005,Ochrotomys,nuttalli,3
1836,29.196425,-83.020005,Peromyscus,leucopus,25
1836,29.196425,-83.020005,Podomys,floridanus,40
1836,29.196425,-83.020005,Sigmodon,hispidus,42
1836,29.196425,-83.020005,Peromyscus,leucopus,6
1836,29.196425,-83.020005,Podomys,floridanus,27
1836,29.196425,-83.020005,Sigmodon,hispidus,39
1837,29.196425,-83.020005,Ochrotomys,nuttalli,3
1837,29.196425,-83.020005,Peromyscus,leucopus,1
1837,29.196425,-83.020005,Podomys,floridanus,14
1837,29.196425,-83.020005,Sigmodon,hispidus,1
1837,29.196425,-83.020005,Ochrotomys,nuttalli,2
1837,29.196425,-83.020005,Peromyscus,leucopus,20
1837,29.196425,-83.020005,Podomys,floridanus,48
1837,29.196425,-83.020005,Sigmodon,hispidus,75
1837,29.196425,-83.020005,Peromyscus,leucopus,2
1837,29.196425,-83.020005,Sigmodon,hispidus,8
1838,31.628878,-110.175094,Neotoma,albigula,10
1838,31.628878,-110.175094,Onychomys,leucogaster,1
1838,31.628878,-110.175094,Peromyscus,spp.,47
1838,31.628878,-110.175094,Reithrodontomys,spp.,2
1838,31.628878,-110.175094,Sigmodon,spp.,1
1838,31.628878,-110.175094,Chaetodipus,penicillatus,281
1838,31.628878,-110.175094,Dipodomys,merriami,7
1839,31.628878,-110.175094,Neotoma,albigula,2
1839,31.628878,-110.175094,Onychomys,leucogaster,4
1839,31.628878,-110.175094,Peromyscus,spp.,5
1839,31.628878,-110.175094,Reithrodontomys,spp.,1
1839,31.628878,-110.175094,Chaetodipus,penicillatus,73
1839,31.628878,-110.175094,Dipodomys,merriami,23
1840,31.628878,-110.175094,Neotoma,albigula,9
1840,31.628878,-110.175094,Onychomys,leucogaster,26
1840,31.628878,-110.175094,Peromyscus,spp.,8
1840,31.628878,-110.175094,Chaetodipus,penicillatus,65
1840,31.628878,-110.175094,Dipodomys,merriami,71
1841,41.947081,-82.513834,Microtus,pennsylvanicus,41
1841,41.947081,-82.513834,Peromyscus,leucopus,141
1841,41.947081,-82.513834,Peromyscus,maniculatus,1
1841,41.947081,-82.513834,Blarina,brevicauda,1
1841,41.947081,-82.513834,Sorex,cinereus,1
1842,41.947081,-82.513834,Microtus,pennsylvanicus,27
1842,41.947081,-82.513834,Peromyscus,leucopus,14
1842,41.947081,-82.513834,Blarina,brevicauda,14
1843,41.947081,-82.513834,Microtus,pennsylvanicus,42
1843,41.947081,-82.513834,Peromyscus,leucopus,91
1843,41.947081,-82.513834,Zapus,hudsonius,1
1843,41.947081,-82.513834,Neovison,vison,1
1843,41.947081,-82.513834,Blarina,brevicauda,16
1844,41.947081,-82.513834,Microtus,pennsylvanicus,4
1844,41.947081,-82.513834,Peromyscus,leucopus,33
1844,41.947081,-82.513834,Blarina,brevicauda,8
1845,41.947081,-82.513834,Microtus,pennsylvanicus,5
1845,41.947081,-82.513834,Peromyscus,leucopus,114
1845,41.947081,-82.513834,Blarina,brevicauda,2
1846,41.947081,-82.513834,Microtus,pennsylvanicus,30
1846,41.947081,-82.513834,Peromyscus,leucopus,55
1846,41.947081,-82.513834,Didelphis,virginiana,2
1846,41.947081,-82.513834,Sorex,cinereus,2
1847,41.947081,-82.513834,Microtus,pennsylvanicus,6
1847,41.947081,-82.513834,Peromyscus,leucopus,63
1847,41.947081,-82.513834,Zapus,hudsonius,2
1847,41.947081,-82.513834,Blarina,brevicauda,7
1847,41.947081,-82.513834,Sorex,cinereus,1
1848,26.071434,-97.990937,Neotoma,micropus,8
1848,26.071434,-97.990937,Peromyscus,leucopus,43
1848,26.071434,-97.990937,Sigmodon,hispidus,42
1848,26.071434,-97.990937,Liomys,irroratus,46
1848,26.071434,-97.990937,Rattus,rattus,4
1849,26.071434,-97.990937,Neotoma,micropus,16
1849,26.071434,-97.990937,Peromyscus,leucopus,41
1849,26.071434,-97.990937,Sigmodon,hispidus,24
1849,26.071434,-97.990937,Liomys,irroratus,33
1849,26.071434,-97.990937,Rattus,rattus,3
1850,26.071434,-97.990937,Neotoma,micropus,1
1850,26.071434,-97.990937,Oryzomys,couesi,4
1850,26.071434,-97.990937,Oryzomys,palustris,1
1850,26.071434,-97.990937,Peromyscus,leucopus,42
1850,26.071434,-97.990937,Reithrodontomys,fulvescens,2
1850,26.071434,-97.990937,Sigmodon,hispidus,118
1850,26.071434,-97.990937,Liomys,irroratus,20
1850,26.071434,-97.990937,Mus,musculus,9
1850,26.071434,-97.990937,Rattus,rattus,5
1851,26.071434,-97.990937,Oryzomys,couesi,3
1851,26.071434,-97.990937,Peromyscus,leucopus,98
1851,26.071434,-97.990937,Reithrodontomys,fulvescens,2
1851,26.071434,-97.990937,Sigmodon,hispidus,36
1851,26.071434,-97.990937,Liomys,irroratus,17
1851,26.071434,-97.990937,Mus,musculus,5
1851,26.071434,-97.990937,Rattus,rattus,3
1852,26.071434,-97.990937,Neotoma,micropus,1
1852,26.071434,-97.990937,Oryzomys,couesi,5
1852,26.071434,-97.990937,Peromyscus,leucopus,2
1852,26.071434,-97.990937,Reithrodontomys,fulvescens,1
1852,26.071434,-97.990937,Sigmodon,hispidus,125
1852,26.071434,-97.990937,Chaetodipus,hispidus,1
1852,26.071434,-97.990937,Liomys,irroratus,16
1852,26.071434,-97.990937,Mus,musculus,7
1852,26.071434,-97.990937,Rattus,rattus,1
1853,26.071434,-97.990937,Oryzomys,couesi,3
1853,26.071434,-97.990937,Peromyscus,leucopus,3
1853,26.071434,-97.990937,Reithrodontomys,fulvescens,3
1853,26.071434,-97.990937,Sigmodon,hispidus,142
1853,26.071434,-97.990937,Liomys,irroratus,7
1853,26.071434,-97.990937,Mus,musculus,14
1853,26.071434,-97.990937,Rattus,rattus,3
1854,32.55,-88.533333,Neotoma,floridana,1
1854,32.55,-88.533333,Ochrotomys,nuttalli,1
1854,32.55,-88.533333,Peromyscus,leucopus,37
1854,32.55,-88.533333,Reithrodontomys,humulis,1
1854,32.55,-88.533333,Blarina,carolinensis,4
1854,32.55,-88.533333,Peromyscus,leucopus,23
1854,32.55,-88.533333,Blarina,carolinensis,2
1855,32.55,-88.533333,Peromyscus,leucopus,43
1855,32.55,-88.533333,Reithrodontomys,humulis,2
1855,32.55,-88.533333,Blarina,carolinensis,4
1855,32.55,-88.533333,Microtus,pinetorum,1
1855,32.55,-88.533333,Peromyscus,leucopus,15
1855,32.55,-88.533333,Blarina,carolinensis,1
1856,32.55,-88.533333,Peromyscus,leucopus,20
1856,32.55,-88.533333,Blarina,carolinensis,1
1856,32.55,-88.533333,Peromyscus,leucopus,14
1856,32.55,-88.533333,Blarina,carolinensis,1
1857,34.16926,-117.194925,Neotoma,fuscipes,
1857,34.16926,-117.194925,Neotoma,lepida,
1857,34.16926,-117.194925,Onychomys,torridus,
1857,34.16926,-117.194925,Peromyscus,boylii,
1857,34.16926,-117.194925,Peromyscus,maniculatus,
1857,34.16926,-117.194925,Peromyscus,truei,
1857,34.16926,-117.194925,Dipodomys,merriami,
1857,34.16926,-117.194925,Perognathus,longimembris,
1857,34.16926,-117.194925,Ammospermophilus,leucurus,
1858,34.763697,-115.698125,Neotoma,lepida,
1858,34.763697,-115.698125,Onychomys,torridus,
1858,34.763697,-115.698125,Peromyscus,boylii,
1858,34.763697,-115.698125,Peromyscus,crinitus,
1858,34.763697,-115.698125,Peromyscus,eremicus,
1858,34.763697,-115.698125,Peromyscus,truei,
1858,34.763697,-115.698125,Chaetodipus,formosus,
1858,34.763697,-115.698125,Chaetodipus,spinatus,
1858,34.763697,-115.698125,Dipodomys,merriami,
1858,34.763697,-115.698125,Dipodomys,panamintinus,
1858,34.763697,-115.698125,Perognathus,longimembris,
1858,34.763697,-115.698125,Ammospermophilus,leucurus,
1859,35.258566,-115.308437,Neotoma,lepida,
1859,35.258566,-115.308437,Onychomys,torridus,
1859,35.258566,-115.308437,Peromyscus,boylii,
1859,35.258566,-115.308437,Peromyscus,crinitus,
1859,35.258566,-115.308437,Peromyscus,eremicus,
1859,35.258566,-115.308437,Peromyscus,maniculatus,
1859,35.258566,-115.308437,Peromyscus,truei,
1859,35.258566,-115.308437,Chaetodipus,formosus,
1859,35.258566,-115.308437,Dipodomys,merriami,
1859,35.258566,-115.308437,Perognathus,longimembris,
1859,35.258566,-115.308437,Ammospermophilus,leucurus,
1859,35.258566,-115.308437,Tamias,panamintinus,
1860,35.519167,-115.583889,Neotoma,lepida,
1860,35.519167,-115.583889,Onychomys,torridus,
1860,35.519167,-115.583889,Peromyscus,boylii,
1860,35.519167,-115.583889,Peromyscus,crinitus,
1860,35.519167,-115.583889,Peromyscus,eremicus,
1860,35.519167,-115.583889,Peromyscus,truei,
1860,35.519167,-115.583889,Chaetodipus,formosus,
1860,35.519167,-115.583889,Dipodomys,merriami,
1860,35.519167,-115.583889,Dipodomys,microps,
1860,35.519167,-115.583889,Perognathus,longimembris,
1860,35.519167,-115.583889,Ammospermophilus,leucurus,
1860,35.519167,-115.583889,Tamias,panamintinus,
1861,36.576308,-117.343306,Neotoma,lepida,
1861,36.576308,-117.343306,Peromyscus,crinitus,
1861,36.576308,-117.343306,Peromyscus,maniculatus,
1861,36.576308,-117.343306,Peromyscus,truei,
1861,36.576308,-117.343306,Chaetodipus,formosus,
1861,36.576308,-117.343306,Chaetodipus,penicillatus,
1861,36.576308,-117.343306,Dipodomys,merriami,
1861,36.576308,-117.343306,Dipodomys,panamintinus,
1861,36.576308,-117.343306,Perognathus,longimembris,
1861,36.576308,-117.343306,Perognathus,parvus,
1861,36.576308,-117.343306,Ammospermophilus,leucurus,
1861,36.576308,-117.343306,Tamias,panamintinus,
1862,36.883352,-117.093885,Neotoma,lepida,
1862,36.883352,-117.093885,Onychomys,torridus,
1862,36.883352,-117.093885,Peromyscus,crinitus,
1862,36.883352,-117.093885,Peromyscus,maniculatus,
1862,36.883352,-117.093885,Peromyscus,truei,
1862,36.883352,-117.093885,Chaetodipus,formosus,
1862,36.883352,-117.093885,Dipodomys,merriami,
1862,36.883352,-117.093885,Dipodomys,panamintinus,
1862,36.883352,-117.093885,Perognathus,longimembris,
1862,36.883352,-117.093885,Perognathus,parvus,
1862,36.883352,-117.093885,Ammospermophilus,leucurus,
1862,36.883352,-117.093885,Tamias,panamintinus,
1863,35.054444,-115.46,Neotoma,lepida,
1863,35.054444,-115.46,Onychomys,torridus,
1863,35.054444,-115.46,Peromyscus,boylii,
1863,35.054444,-115.46,Peromyscus,eremicus,
1863,35.054444,-115.46,Peromyscus,maniculatus,
1863,35.054444,-115.46,Peromyscus,truei,
1863,35.054444,-115.46,Chaetodipus,formosus,
1863,35.054444,-115.46,Dipodomys,panamintinus,
1863,35.054444,-115.46,Perognathus,longimembris,
1863,35.054444,-115.46,Ammospermophilus,leucurus,
1864,35.165556,-115.401667,Neotoma,lepida,
1864,35.165556,-115.401667,Peromyscus,boylii,
1864,35.165556,-115.401667,Peromyscus,maniculatus,
1864,35.165556,-115.401667,Peromyscus,truei,
1864,35.165556,-115.401667,Dipodomys,panamintinus,
1864,35.165556,-115.401667,Perognathus,longimembris,
1864,35.165556,-115.401667,Ammospermophilus,leucurus,
1865,35.440556,-115.528333,Neotoma,lepida,
1865,35.440556,-115.528333,Onychomys,torridus,
1865,35.440556,-115.528333,Peromyscus,boylii,
1865,35.440556,-115.528333,Peromyscus,crinitus,
1865,35.440556,-115.528333,Peromyscus,eremicus,
1865,35.440556,-115.528333,Peromyscus,truei,
1865,35.440556,-115.528333,Chaetodipus,formosus,
1865,35.440556,-115.528333,Perognathus,longimembris,
1865,35.440556,-115.528333,Ammospermophilus,leucurus,
1866,35.519167,-115.583889,Neotoma,lepida,
1866,35.519167,-115.583889,Peromyscus,boylii,
1866,35.519167,-115.583889,Peromyscus,crinitus,
1866,35.519167,-115.583889,Peromyscus,truei,
1866,35.519167,-115.583889,Chaetodipus,formosus,
1866,35.519167,-115.583889,Ammospermophilus,leucurus,
1866,35.519167,-115.583889,Tamias,panamintinus,
1867,36.2325,-117.067222,Neotoma,lepida,
1867,36.2325,-117.067222,Peromyscus,maniculatus,
1867,36.2325,-117.067222,Peromyscus,truei,
1867,36.2325,-117.067222,Ammospermophilus,leucurus,
1867,36.2325,-117.067222,Tamias,panamintinus,
1868,35.964027,-97.22849,Chaetodipus,hispidus,0.1
1868,35.964027,-97.22849,Microtus,ochrogaster,0.65
1868,35.964027,-97.22849,Peromyscus,maniculatus,0.9
1868,35.964027,-97.22849,Reithrodontomys,fulvescens,0.85
1868,35.964027,-97.22849,Sigmodon,hispidus,0.7
1869,45.074279,-84.140314,Myodes,gapperi,2
1869,45.074279,-84.140314,Peromyscus,maniculatus,7
1869,45.074279,-84.140314,Napaeozapus,insignis,3
1869,45.074279,-84.140314,Glaucomys,sabrinus,1
1869,45.074279,-84.140314,Tamias,striatus,9
1869,45.074279,-84.140314,Tamiasciurus,hudsonicus,1
1869,45.074279,-84.140314,Blarina,brevicauda,1
1869,45.074279,-84.140314,Sorex,cinereus,1
1870,45.074279,-84.140314,Myodes,gapperi,37
1870,45.074279,-84.140314,Peromyscus,maniculatus,62
1870,45.074279,-84.140314,Synaptomys,cooperi,1
1870,45.074279,-84.140314,Glaucomys,sabrinus,2
1870,45.074279,-84.140314,Glaucomys,volans,1
1870,45.074279,-84.140314,Spermophilus,tridecemlineatus,5
1870,45.074279,-84.140314,Tamias,striatus,26
1870,45.074279,-84.140314,Tamiasciurus,hudsonicus,2
1870,45.074279,-84.140314,Blarina,brevicauda,2
1870,45.074279,-84.140314,Cryptotis,parva,1
1871,45.074279,-84.140314,Peromyscus,maniculatus,37
1871,45.074279,-84.140314,Synaptomys,cooperi,1
1871,45.074279,-84.140314,Napaeozapus,insignis,5
1871,45.074279,-84.140314,Zapus,hudsonius,1
1871,45.074279,-84.140314,Tamias,striatus,11
1871,45.074279,-84.140314,Tamiasciurus,hudsonicus,3
1871,45.074279,-84.140314,Blarina,brevicauda,2
1871,45.074279,-84.140314,Sorex,spp.,1
1872,45.074279,-84.140314,Peromyscus,maniculatus,169
1872,45.074279,-84.140314,Napaeozapus,insignis,2
1872,45.074279,-84.140314,Zapus,hudsonius,1
1872,45.074279,-84.140314,Tamias,striatus,33
1872,45.074279,-84.140314,Tamiasciurus,hudsonicus,1
1872,45.074279,-84.140314,Blarina,brevicauda,10
1872,45.074279,-84.140314,Condylura,cristata,1
1873,45.074279,-84.140314,Myodes,gapperi,3
1873,45.074279,-84.140314,Peromyscus,maniculatus,30
1873,45.074279,-84.140314,Napaeozapus,insignis,18
1873,45.074279,-84.140314,Zapus,hudsonius,1
1873,45.074279,-84.140314,Tamias,striatus,5
1873,45.074279,-84.140314,Blarina,brevicauda,8
1873,45.074279,-84.140314,Sorex,cinereus,1
1873,45.074279,-84.140314,Soricidae,spp.,1
1874,45.074279,-84.140314,Myodes,gapperi,1
1874,45.074279,-84.140314,Peromyscus,maniculatus,112
1874,45.074279,-84.140314,Napaeozapus,insignis,10
1874,45.074279,-84.140314,Zapus,hudsonius,4
1874,45.074279,-84.140314,Tamias,striatus,34
1874,45.074279,-84.140314,Blarina,brevicauda,7
1874,45.074279,-84.140314,Sorex,cinereus,1
1875,40.561002,-113.106915,Peromyscus,maniculatus,13
1875,40.561002,-113.106915,Reithrodontomys,megalotis,1
1875,40.561002,-113.106915,Dipodomys,ordii,2
1876,40.561002,-113.106915,Onychomys,leucogaster,3
1876,40.561002,-113.106915,Peromyscus,maniculatus,17
1876,40.561002,-113.106915,Dipodomys,microps,1
1876,40.561002,-113.106915,Dipodomys,ordii,1
1876,40.561002,-113.106915,Perognathus,parvus,1
1877,41.654492,-104.656182,Microtus,ochrogaster,255
1877,41.654492,-104.656182,Onychomys,leucogaster,13
1877,41.654492,-104.656182,Peromyscus,maniculatus,829
1877,41.654492,-104.656182,Reithrodontomys,megalotis,156
1877,41.654492,-104.656182,Thomomys,talpoides,2
1877,41.654492,-104.656182,Chaetodipus,hispidus,19
1877,41.654492,-104.656182,Perognathus,fasciatus,2
1877,41.654492,-104.656182,Perognathus,flavescens,1
1877,41.654492,-104.656182,Mustela,frenata,1
1877,41.654492,-104.656182,Spermophilus,tridecemlineatus,236
1877,41.654492,-104.656182,Sorex,cinereus,1
1878,41.654492,-104.656182,Onychomys,leucogaster,15
1878,41.654492,-104.656182,Peromyscus,maniculatus,9
1878,41.654492,-104.656182,Reithrodontomys,megalotis,1
1878,41.654492,-104.656182,Thomomys,talpoides,2
1878,41.654492,-104.656182,Spermophilus,tridecemlineatus,116
1879,41.654492,-104.656182,Onychomys,leucogaster,4
1879,41.654492,-104.656182,Peromyscus,maniculatus,25
1879,41.654492,-104.656182,Thomomys,talpoides,1
1879,41.654492,-104.656182,Chaetodipus,hispidus,1
1879,41.654492,-104.656182,Spermophilus,tridecemlineatus,1
1880,35.049476,-120.618778,Peromyscus,maniculatus,15
1880,35.049476,-120.618778,Dipodomys,heermanni,4
1881,35.049476,-120.618778,Peromyscus,californicus,4
1881,35.049476,-120.618778,Peromyscus,maniculatus,19
1881,35.049476,-120.618778,Dipodomys,heermanni,2
1881,35.049476,-120.618778,Rattus,norvegicus,1
1882,35.049476,-120.618778,Microtus,californicus,2
1882,35.049476,-120.618778,Peromyscus,maniculatus,36
1882,35.049476,-120.618778,Dipodomys,heermanni,3
1883,35.049476,-120.618778,Microtus,californicus,2
1883,35.049476,-120.618778,Peromyscus,maniculatus,10
1883,35.049476,-120.618778,Reithrodontomys,megalotis,1
1884,35.049476,-120.618778,Peromyscus,maniculatus,7
1884,35.049476,-120.618778,Dipodomys,heermanni,1
1885,35.049476,-120.618778,Peromyscus,maniculatus,6
1886,35.049476,-120.618778,Peromyscus,maniculatus,4
1887,35.049476,-120.618778,Microtus,californicus,2
1887,35.049476,-120.618778,Peromyscus,maniculatus,3
1888,35.049476,-120.618778,Microtus,californicus,4
1888,35.049476,-120.618778,Peromyscus,maniculatus,1
1889,35.049476,-120.618778,Microtus,californicus,1
1889,35.049476,-120.618778,Rattus,norvegicus,1
1890,35.049476,-120.618778,Peromyscus,maniculatus,13
1891,35.049476,-120.618778,Peromyscus,maniculatus,5
1892,35.049476,-120.618778,Peromyscus,maniculatus,22
1893,35.049476,-120.618778,Peromyscus,maniculatus,24
1893,35.049476,-120.618778,Dipodomys,heermanni,6
1894,35.049476,-120.618778,Peromyscus,maniculatus,5
1895,41.631986,-111.663487,Lemmiscus,curtatus,
1895,41.631986,-111.663487,Microtus,longicaudus,
1895,41.631986,-111.663487,Microtus,montanus,
1895,41.631986,-111.663487,Myodes,gapperi,
1895,41.631986,-111.663487,Onychomys,leucogaster,
1895,41.631986,-111.663487,Peromyscus,maniculatus,
1895,41.631986,-111.663487,Zapus,princeps,
1895,41.631986,-111.663487,Thomomys,talpoides,
1895,41.631986,-111.663487,Perognathus,parvus,
1895,41.631986,-111.663487,Lepus,americanus,
1895,41.631986,-111.663487,Mustela,erminea,
1895,41.631986,-111.663487,Mustela,frenata,
1895,41.631986,-111.663487,Glaucomys,sabrinus,
1895,41.631986,-111.663487,Spermophilus,armatus,
1895,41.631986,-111.663487,Spermophilus,lateralis,
1895,41.631986,-111.663487,Tamias,minimus,
1895,41.631986,-111.663487,Tamias,umbrinus,
1895,41.631986,-111.663487,Tamiasciurus,hudsonicus,
1896,40.420134,-109.244569,Peromyscus,maniculatus,10
1896,40.420134,-109.244569,Perognathus,fasciatus,2
1897,40.420134,-109.244569,Peromyscus,maniculatus,38
1897,40.420134,-109.244569,Perognathus,fasciatus,1
1898,40.420134,-109.244569,Peromyscus,maniculatus,45
1898,40.420134,-109.244569,Spermophilus,tridecemlineatus,1
1898,40.420134,-109.244569,Tamias,spp.,1
1899,40.420134,-109.244569,Peromyscus,maniculatus,16
1899,40.420134,-109.244569,Spermophilus,tridecemlineatus,1
1900,40.420134,-109.244569,Peromyscus,maniculatus,43
1900,40.420134,-109.244569,Sylvilagus,audubonii,1
1901,40.420134,-109.244569,Peromyscus,maniculatus,46
1901,40.420134,-109.244569,Perognathus,fasciatus,1
1901,40.420134,-109.244569,Spermophilus,tridecemlineatus,1
1902,40.420134,-109.244569,Lemmiscus,curtatus,4
1902,40.420134,-109.244569,Peromyscus,maniculatus,80
1902,40.420134,-109.244569,Sylvilagus,audubonii,1
1902,40.420134,-109.244569,Spermophilus,tridecemlineatus,6
1902,40.420134,-109.244569,Tamias,spp.,3
1903,40.420134,-109.244569,Peromyscus,maniculatus,61
1903,40.420134,-109.244569,Reithrodontomys,megalotis,2
1903,40.420134,-109.244569,Perognathus,fasciatus,2
1903,40.420134,-109.244569,Sylvilagus,audubonii,1
1903,40.420134,-109.244569,Spermophilus,tridecemlineatus,2
1903,40.420134,-109.244569,Tamias,spp.,1
1904,-3.966667,-73.416667,Holochilus,sciureus,1
1904,-3.966667,-73.416667,Neacomys,spinosus,45
1904,-3.966667,-73.416667,Neacomys,sp. nov.,63
1904,-3.966667,-73.416667,Nectomys,apicalis,4
1904,-3.966667,-73.416667,Oecomys,bicolor,38
1904,-3.966667,-73.416667,Oecomys,paricola,2
1904,-3.966667,-73.416667,Oecomys,roberti,1
1904,-3.966667,-73.416667,Oligoryzomys,microtis,32
1904,-3.966667,-73.416667,Oryzomys,perenensis,168
1904,-3.966667,-73.416667,Oryzomys,yunganus,64
1904,-3.966667,-73.416667,Rhipidomys,leucodactylus,1
1904,-3.966667,-73.416667,Scolomys,melanops,24
1904,-3.966667,-73.416667,Dasyprocta,fuliginosa,6
1904,-3.966667,-73.416667,Caluromys,lanatus,1
1904,-3.966667,-73.416667,Didelphis,marsupialis,6
1904,-3.966667,-73.416667,Hyladelphys,kalinowskii,1
1904,-3.966667,-73.416667,Marmosa,murina,9
1904,-3.966667,-73.416667,Marmosops,bishopi,12
1904,-3.966667,-73.416667,Marmosops,noctivagus,101
1904,-3.966667,-73.416667,Metachirus,nudicaudatus,22
1904,-3.966667,-73.416667,Micoureus,demerarae,5
1904,-3.966667,-73.416667,Micoureus,regina,2
1904,-3.966667,-73.416667,Monodelphis,adusta,6
1904,-3.966667,-73.416667,Philander,andersoni,14
1904,-3.966667,-73.416667,Philander,opossum,39
1904,-3.966667,-73.416667,Isothrix,bistriata,1
1904,-3.966667,-73.416667,Makalata,macrura,3
1904,-3.966667,-73.416667,Mesomys,hispidus,10
1904,-3.966667,-73.416667,Proechimys,brevicauda,67
1904,-3.966667,-73.416667,Proechimys,cuvieri,171
1904,-3.966667,-73.416667,Proechimys,quadruplicatus,61
1904,-3.966667,-73.416667,Proechimys,simonsi,2
1904,-3.966667,-73.416667,Microsciurus,flaviventer,1
1904,-3.966667,-73.416667,Sciurus,igniventris,2
1905,32.78265638,-106.3394165,Antilocapra,americana,
1905,32.78265638,-106.3394165,Oryx,gazella,
1905,32.78265638,-106.3394165,Canis,latrans,
1905,32.78265638,-106.3394165,Urocyon,cinereoargenteus,
1905,32.78265638,-106.3394165,Vulpes,macrotis,
1905,32.78265638,-106.3394165,Odocoileus,hemionus,
1905,32.78265638,-106.3394165,Erethizon,dorsata,
1905,32.78265638,-106.3394165,Lynx,rufus,
1905,32.78265638,-106.3394165,Puma,concolor,
1905,32.78265638,-106.3394165,Geomys,arenarius,
1905,32.78265638,-106.3394165,Cratogeomys,castanops,
1905,32.78265638,-106.3394165,Chaetodipus,penicillatus,
1905,32.78265638,-106.3394165,Dipodomys,merriami,
1905,32.78265638,-106.3394165,Dipodomys,ordii,
1905,32.78265638,-106.3394165,Dipodomys,spectabilis,
1905,32.78265638,-106.3394165,Perognathus,flavescens,
1905,32.78265638,-106.3394165,Perognathus,flavus,
1905,32.78265638,-106.3394165,Lepus,californicus,
1905,32.78265638,-106.3394165,Sylvilagus,audubonii,
1905,32.78265638,-106.3394165,Neotoma,albigula,
1905,32.78265638,-106.3394165,Neotoma,mexicana,
1905,32.78265638,-106.3394165,Neotoma,micropus,
1905,32.78265638,-106.3394165,Onychomys,arenicola,
1905,32.78265638,-106.3394165,Onychomys,leucogaster,
1905,32.78265638,-106.3394165,Peromyscus,eremicus,
1905,32.78265638,-106.3394165,Peromyscus,leucopus,
1905,32.78265638,-106.3394165,Peromyscus,maniculatus,
1905,32.78265638,-106.3394165,Reithrodontomys,megalotis,
1905,32.78265638,-106.3394165,Sigmodon,hispidus,
1905,32.78265638,-106.3394165,Conepatus,leuconotus,
1905,32.78265638,-106.3394165,Mephitis,mephitis,
1905,32.78265638,-106.3394165,Mustela,frenata,
1905,32.78265638,-106.3394165,Taxidea,taxus,
1905,32.78265638,-106.3394165,Bassariscus,astutus,
1905,32.78265638,-106.3394165,Cynomys,ludovicianus,
1905,32.78265638,-106.3394165,Spermophilus,spilosoma,
1906,34.973673,-106.696181,Canis,latrans,
1906,34.973673,-106.696181,Canis,lupus,
1906,34.973673,-106.696181,Urocyon,cinereoargenteus,
1906,34.973673,-106.696181,Castor,canadensis,
1906,34.973673,-106.696181,Cervus,elaphus,
1906,34.973673,-106.696181,Odocoileus,hemionus,
1906,34.973673,-106.696181,Zapus,hudsonius,
1906,34.973673,-106.696181,Erethizon,dorsata,
1906,34.973673,-106.696181,Lynx,rufus,
1906,34.973673,-106.696181,Puma,concolor,
1906,34.973673,-106.696181,Cratogeomys,castanops,
1906,34.973673,-106.696181,Thomomys,bottae,
1906,34.973673,-106.696181,Dipodomys,ordii,
1906,34.973673,-106.696181,Sylvilagus,audubonii,
1906,34.973673,-106.696181,Ondatra,zibethicus,
